event_id,discipline,discipline_name,placement,player_raw,team_raw,score_text,source_type,data_source,result_row_id
2005_de_france_de,shred_30,Shred 30,11,,,,MIRROR,POST1997,2005_de_france_de|shred_30|11
2005_de_france_de,shred_30,Shred 30,12,,,,MIRROR,POST1997,2005_de_france_de|shred_30|12
2005_de_france_de,shred_30,Shred 30,13,,,,MIRROR,POST1997,2005_de_france_de|shred_30|13
2005_de_france_de,women_single_net,Women Single Net,1,,,,MIRROR,POST1997,2005_de_france_de|women_single_net|1
2005_de_france_de,women_single_net,Women Single Net,2,,,,MIRROR,POST1997,2005_de_france_de|women_single_net|2
2005_de_france_de,women_single_net,Women Single Net,3,,,,MIRROR,POST1997,2005_de_france_de|women_single_net|3
2005_de_france_de,women_single_net,Women Single Net,4,,,,MIRROR,POST1997,2005_de_france_de|women_single_net|4
2005_eurochamp_wrocaw,open_shred_30,Open Shred:30,1,,,,MIRROR,POST1997,2005_eurochamp_wrocaw|open_shred_30|1
2005_eurochamp_wrocaw,open_shred_30,Open Shred:30,2,,,,MIRROR,POST1997,2005_eurochamp_wrocaw|open_shred_30|2
2005_eurochamp_wrocaw,open_shred_30,Open Shred:30,3,,,,MIRROR,POST1997,2005_eurochamp_wrocaw|open_shred_30|3
2005_eurochamp_wrocaw,open_shred_30,Open Shred:30,4,,,,MIRROR,POST1997,2005_eurochamp_wrocaw|open_shred_30|4
2005_eurochamp_wrocaw,open_shred_30,Open Shred:30,5,,,,MIRROR,POST1997,2005_eurochamp_wrocaw|open_shred_30|5
2005_eurochamp_wrocaw,open_shred_30,Open Shred:30,6,,,,MIRROR,POST1997,2005_eurochamp_wrocaw|open_shred_30|6
2005_eurochamp_wrocaw,open_sick_3_trick,Open Sick 3-Trick,1,,,,MIRROR,POST1997,2005_eurochamp_wrocaw|open_sick_3_trick|1
2005_eurochamp_wrocaw,open_sick_3_trick,Open Sick 3-Trick,2,,,,MIRROR,POST1997,2005_eurochamp_wrocaw|open_sick_3_trick|2
2005_eurochamp_wrocaw,open_sick_3_trick,Open Sick 3-Trick,3,,,,MIRROR,POST1997,2005_eurochamp_wrocaw|open_sick_3_trick|3
2005_eurochamp_wrocaw,open_singles_routines,Open Singles Routines,1,,,,MIRROR,POST1997,2005_eurochamp_wrocaw|open_singles_routines|1
2005_eurochamp_wrocaw,open_singles_routines,Open Singles Routines,2,,,,MIRROR,POST1997,2005_eurochamp_wrocaw|open_singles_routines|2
2005_eurochamp_wrocaw,open_singles_routines,Open Singles Routines,3,,,,MIRROR,POST1997,2005_eurochamp_wrocaw|open_singles_routines|3
2005_eurochamp_wrocaw,open_singles_routines,Open Singles Routines,4,,,,MIRROR,POST1997,2005_eurochamp_wrocaw|open_singles_routines|4
2005_eurochamp_wrocaw,open_singles_routines,Open Singles Routines,5,,,,MIRROR,POST1997,2005_eurochamp_wrocaw|open_singles_routines|5
2005_eurochamp_wrocaw,open_singles_routines,Open Singles Routines,6,,,,MIRROR,POST1997,2005_eurochamp_wrocaw|open_singles_routines|6
2005_eurochamp_wrocaw,open_singles_routines,Open Singles Routines,7,,,,MIRROR,POST1997,2005_eurochamp_wrocaw|open_singles_routines|7
2005_eurochamp_wrocaw,open_singles_routines,Open Singles Routines,8,,,,MIRROR,POST1997,2005_eurochamp_wrocaw|open_singles_routines|8
2005_eurochamp_wrocaw,open_singles_routines,Open Singles Routines,9,,,,MIRROR,POST1997,2005_eurochamp_wrocaw|open_singles_routines|9
2005_eurochamp_wrocaw,open_singles_routines,Open Singles Routines,10,,,,MIRROR,POST1997,2005_eurochamp_wrocaw|open_singles_routines|10
2005_eurochamp_wrocaw,womens_shred_30,Women's Shred:30,1,,,,MIRROR,POST1997,2005_eurochamp_wrocaw|womens_shred_30|1
2005_eurochamp_wrocaw,womens_shred_30,Women's Shred:30,2,,,,MIRROR,POST1997,2005_eurochamp_wrocaw|womens_shred_30|2
2005_eurochamp_wrocaw,womens_shred_30,Women's Shred:30,3,,,,MIRROR,POST1997,2005_eurochamp_wrocaw|womens_shred_30|3
2005_eurochamp_wrocaw,womens_singles_routines,Women's Singles Routines,1,,,,MIRROR,POST1997,2005_eurochamp_wrocaw|womens_singles_routines|1
2005_eurochamp_wrocaw,womens_singles_routines,Women's Singles Routines,2,,,,MIRROR,POST1997,2005_eurochamp_wrocaw|womens_singles_routines|2
2005_eurochamp_wrocaw,womens_singles_routines,Women's Singles Routines,3,,,,MIRROR,POST1997,2005_eurochamp_wrocaw|womens_singles_routines|3
2005_eurochamp_wrocaw,womens_singles_routines,Women's Singles Routines,4,,,,MIRROR,POST1997,2005_eurochamp_wrocaw|womens_singles_routines|4
2005_eurochamp_wrocaw,womens_singles_routines,Women's Singles Routines,5,,,,MIRROR,POST1997,2005_eurochamp_wrocaw|womens_singles_routines|5
2005_eurochamp_wrocaw,womens_singles_routines,Women's Singles Routines,6,,,,MIRROR,POST1997,2005_eurochamp_wrocaw|womens_singles_routines|6
2005_eurochamp_wrocaw,womens_singles_routines,Women's Singles Routines,7,,,,MIRROR,POST1997,2005_eurochamp_wrocaw|womens_singles_routines|7
2005_eurochamp_wrocaw,womens_singles_routines,Women's Singles Routines,8,,,,MIRROR,POST1997,2005_eurochamp_wrocaw|womens_singles_routines|8
2005_fc_footstars_anniversary,open_singles_net,Open Singles Net,1,,,,MIRROR,POST1997,2005_fc_footstars_anniversary|open_singles_net|1
2005_fc_footstars_anniversary,open_singles_net,Open Singles Net,2,,,,MIRROR,POST1997,2005_fc_footstars_anniversary|open_singles_net|2
2005_fc_footstars_anniversary,open_singles_net,Open Singles Net,3,,,,MIRROR,POST1997,2005_fc_footstars_anniversary|open_singles_net|3
2005_fc_footstars_anniversary,open_singles_net,Open Singles Net,4,,,,MIRROR,POST1997,2005_fc_footstars_anniversary|open_singles_net|4
2005_fiesta,intermediate_freestyle_man,Intermediate Freestyle Man,1,,,,MIRROR,POST1997,2005_fiesta|intermediate_freestyle_man|1
2005_fiesta,intermediate_freestyle_man,Intermediate Freestyle Man,2,,,,MIRROR,POST1997,2005_fiesta|intermediate_freestyle_man|2
2005_fiesta,intermediate_freestyle_man,Intermediate Freestyle Man,3,,,,MIRROR,POST1997,2005_fiesta|intermediate_freestyle_man|3
2005_fiesta,intermediate_freestyle_man,Intermediate Freestyle Man,4,,,,MIRROR,POST1997,2005_fiesta|intermediate_freestyle_man|4
2005_fiesta,intermediate_freestyle_man,Intermediate Freestyle Man,5,,,,MIRROR,POST1997,2005_fiesta|intermediate_freestyle_man|5
2005_fiesta,open_big_one,Open Big One,1,,,,MIRROR,POST1997,2005_fiesta|open_big_one|1
2005_fiesta,open_big_one,Open Big One,3,,,,MIRROR,POST1997,2005_fiesta|open_big_one|3
2005_fiesta,open_big_one,Open Big One,4,,,,MIRROR,POST1997,2005_fiesta|open_big_one|4
2005_fiesta,open_big_one,Open Big One,5,,,,MIRROR,POST1997,2005_fiesta|open_big_one|5
2005_fiesta,open_big_one,Open Big One,6,,,,MIRROR,POST1997,2005_fiesta|open_big_one|6
2005_fiesta,open_big_one,Open Big One,7,,,,MIRROR,POST1997,2005_fiesta|open_big_one|7
2005_fiesta,open_double_freestyle,Open Double Freestyle,1,,,,MIRROR,POST1997,2005_fiesta|open_double_freestyle|1
2005_fiesta,open_double_freestyle,Open Double Freestyle,2,,,,MIRROR,POST1997,2005_fiesta|open_double_freestyle|2
2005_fiesta,open_double_freestyle,Open Double Freestyle,3,,,,MIRROR,POST1997,2005_fiesta|open_double_freestyle|3
2005_fiesta,open_man_freestyle,Open Man Freestyle,1,,,,MIRROR,POST1997,2005_fiesta|open_man_freestyle|1
2005_fiesta,open_man_freestyle,Open Man Freestyle,2,,,,MIRROR,POST1997,2005_fiesta|open_man_freestyle|2
2005_fiesta,open_man_freestyle,Open Man Freestyle,3,,,,MIRROR,POST1997,2005_fiesta|open_man_freestyle|3
2005_fiesta,open_man_freestyle,Open Man Freestyle,4,,,,MIRROR,POST1997,2005_fiesta|open_man_freestyle|4
2005_fiesta,open_man_freestyle,Open Man Freestyle,5,,,,MIRROR,POST1997,2005_fiesta|open_man_freestyle|5
2005_fiesta,open_man_freestyle,Open Man Freestyle,6,,,,MIRROR,POST1997,2005_fiesta|open_man_freestyle|6
2005_fiesta,open_man_freestyle,Open Man Freestyle,7,,,,MIRROR,POST1997,2005_fiesta|open_man_freestyle|7
2005_fiesta,open_man_freestyle,Open Man Freestyle,8,,,,MIRROR,POST1997,2005_fiesta|open_man_freestyle|8
2005_fiesta,open_man_freestyle,Open Man Freestyle,9,,,,MIRROR,POST1997,2005_fiesta|open_man_freestyle|9
2005_fiesta,open_sick_3,Open Sick 3,1,,,,MIRROR,POST1997,2005_fiesta|open_sick_3|1
2005_fiesta,open_sick_3,Open Sick 3,2,,,,MIRROR,POST1997,2005_fiesta|open_sick_3|2
2005_fiesta,open_sick_3,Open Sick 3,3,,,,MIRROR,POST1997,2005_fiesta|open_sick_3|3
2005_fiesta,open_sick_3,Open Sick 3,4,,,,MIRROR,POST1997,2005_fiesta|open_sick_3|4
2005_fiesta,open_sick_3,Open Sick 3,5,,,,MIRROR,POST1997,2005_fiesta|open_sick_3|5
2005_fiesta,open_sick_3,Open Sick 3,6,,,,MIRROR,POST1997,2005_fiesta|open_sick_3|6
2005_fiesta,open_sick_3,Open Sick 3,7,,,,MIRROR,POST1997,2005_fiesta|open_sick_3|7
2005_fiesta,open_woman_freestyle,Open Woman Freestyle,1,,,,MIRROR,POST1997,2005_fiesta|open_woman_freestyle|1
2005_fiesta,open_woman_freestyle,Open Woman Freestyle,2,,,,MIRROR,POST1997,2005_fiesta|open_woman_freestyle|2
2005_fiesta,open_woman_freestyle,Open Woman Freestyle,3,,,,MIRROR,POST1997,2005_fiesta|open_woman_freestyle|3
2005_fiesta,shred_30,Shred 30,1,,,,MIRROR,POST1997,2005_fiesta|shred_30|1
2005_fiesta,shred_30,Shred 30,2,,,,MIRROR,POST1997,2005_fiesta|shred_30|2
2005_fiesta,shred_30,Shred 30,3,,,,MIRROR,POST1997,2005_fiesta|shred_30|3
2005_fiesta,shred_30,Shred 30,4,,,,MIRROR,POST1997,2005_fiesta|shred_30|4
2005_fiesta,shred_30,Shred 30,5,,,,MIRROR,POST1997,2005_fiesta|shred_30|5
2005_fiesta,shred_30,Shred 30,6,,,,MIRROR,POST1997,2005_fiesta|shred_30|6
2005_fiesta,shred_30,Shred 30,7,,,,MIRROR,POST1997,2005_fiesta|shred_30|7
2005_finnish,open_doubles_net,Open Doubles Net,1,,,,MIRROR,POST1997,2005_finnish|open_doubles_net|1
2005_finnish,open_doubles_net,Open Doubles Net,2,,,,MIRROR,POST1997,2005_finnish|open_doubles_net|2
2005_finnish,open_doubles_net,Open Doubles Net,3,,,,MIRROR,POST1997,2005_finnish|open_doubles_net|3
2005_finnish,open_doubles_net,Open Doubles Net,4,,,,MIRROR,POST1997,2005_finnish|open_doubles_net|4
2005_finnish,open_doubles_net,Open Doubles Net,5,,,,MIRROR,POST1997,2005_finnish|open_doubles_net|5
2005_finnish,open_doubles_net,Open Doubles Net,6,,,,MIRROR,POST1997,2005_finnish|open_doubles_net|6
2005_finnish,open_doubles_net,Open Doubles Net,7,,,,MIRROR,POST1997,2005_finnish|open_doubles_net|7
2005_finnish,open_doubles_net,Open Doubles Net,8,,,,MIRROR,POST1997,2005_finnish|open_doubles_net|8
2005_finnish,open_doubles_net,Open Doubles Net,9,,,,MIRROR,POST1997,2005_finnish|open_doubles_net|9
2005_finnish,open_freestyle,Open Freestyle,1,,,,MIRROR,POST1997,2005_finnish|open_freestyle|1
2005_finnish,open_freestyle,Open Freestyle,2,,,,MIRROR,POST1997,2005_finnish|open_freestyle|2
2005_finnish,open_freestyle,Open Freestyle,3,,,,MIRROR,POST1997,2005_finnish|open_freestyle|3
2005_finnish,open_freestyle,Open Freestyle,4,,,,MIRROR,POST1997,2005_finnish|open_freestyle|4
2005_finnish,open_freestyle,Open Freestyle,5,,,,MIRROR,POST1997,2005_finnish|open_freestyle|5
2005_finnish,open_freestyle,Open Freestyle,6,,,,MIRROR,POST1997,2005_finnish|open_freestyle|6
2005_finnish,open_freestyle,Open Freestyle,7,,,,MIRROR,POST1997,2005_finnish|open_freestyle|7
2005_finnish,open_freestyle,Open Freestyle,8,,,,MIRROR,POST1997,2005_finnish|open_freestyle|8
2005_finnish,open_shred_30,Open Shred 30,1,,,,MIRROR,POST1997,2005_finnish|open_shred_30|1
2005_finnish,open_shred_30,Open Shred 30,2,,,,MIRROR,POST1997,2005_finnish|open_shred_30|2
2005_finnish,open_shred_30,Open Shred 30,3,,,,MIRROR,POST1997,2005_finnish|open_shred_30|3
2005_finnish,open_shred_30,Open Shred 30,4,,,,MIRROR,POST1997,2005_finnish|open_shred_30|4
2005_finnish,open_shred_30,Open Shred 30,5,,,,MIRROR,POST1997,2005_finnish|open_shred_30|5
2005_finnish,open_shred_30,Open Shred 30,6,,,,MIRROR,POST1997,2005_finnish|open_shred_30|6
2005_finnish,open_shred_30,Open Shred 30,7,,,,MIRROR,POST1997,2005_finnish|open_shred_30|7
2005_finnish,open_shred_30,Open Shred 30,8,,,,MIRROR,POST1997,2005_finnish|open_shred_30|8
2005_finnish,open_singles_net,Open Singles Net,1,,,,MIRROR,POST1997,2005_finnish|open_singles_net|1
2005_finnish,open_singles_net,Open Singles Net,2,,,,MIRROR,POST1997,2005_finnish|open_singles_net|2
2005_finnish,open_singles_net,Open Singles Net,3,,,,MIRROR,POST1997,2005_finnish|open_singles_net|3
2005_finnish,open_singles_net,Open Singles Net,4,,,,MIRROR,POST1997,2005_finnish|open_singles_net|4
2005_finnish,open_singles_net,Open Singles Net,5,,,,MIRROR,POST1997,2005_finnish|open_singles_net|5
2005_finnish,open_singles_net,Open Singles Net,6,,,,MIRROR,POST1997,2005_finnish|open_singles_net|6
2005_finnish,open_singles_net,Open Singles Net,7,,,,MIRROR,POST1997,2005_finnish|open_singles_net|7
2005_finnish,open_singles_net,Open Singles Net,8,,,,MIRROR,POST1997,2005_finnish|open_singles_net|8
2005_finnish,open_singles_net,Open Singles Net,9,,,,MIRROR,POST1997,2005_finnish|open_singles_net|9
2005_finnish,open_singles_net,Open Singles Net,10,,,,MIRROR,POST1997,2005_finnish|open_singles_net|10
2005_finnish,open_singles_net,Open Singles Net,11,,,,MIRROR,POST1997,2005_finnish|open_singles_net|11
2005_finnish,open_singles_net,Open Singles Net,12,,,,MIRROR,POST1997,2005_finnish|open_singles_net|12
2005_finnish,open_singles_net,Open Singles Net,13,,,,MIRROR,POST1997,2005_finnish|open_singles_net|13
2005_footbagjam_frankfurt,double_open_net,Double Open Net,1,,,,MIRROR,POST1997,2005_footbagjam_frankfurt|double_open_net|1
2005_footbagjam_frankfurt,double_open_net,Double Open Net,2,,,,MIRROR,POST1997,2005_footbagjam_frankfurt|double_open_net|2
2005_footbagjam_frankfurt,double_open_net,Double Open Net,3,,,,MIRROR,POST1997,2005_footbagjam_frankfurt|double_open_net|3
2005_footbagjam_frankfurt,double_open_net,Double Open Net,4,,,,MIRROR,POST1997,2005_footbagjam_frankfurt|double_open_net|4
2005_footbagjam_frankfurt,double_open_net,Double Open Net,5,,,,MIRROR,POST1997,2005_footbagjam_frankfurt|double_open_net|5
2005_footbagjam_frankfurt,open_freestyle,Open Freestyle,1,,,,MIRROR,POST1997,2005_footbagjam_frankfurt|open_freestyle|1
2005_footbagjam_frankfurt,open_freestyle,Open Freestyle,2,,,,MIRROR,POST1997,2005_footbagjam_frankfurt|open_freestyle|2
2005_footbagjam_frankfurt,open_freestyle,Open Freestyle,3,,,,MIRROR,POST1997,2005_footbagjam_frankfurt|open_freestyle|3
2005_footbagjam_frankfurt,open_freestyle,Open Freestyle,4,,,,MIRROR,POST1997,2005_footbagjam_frankfurt|open_freestyle|4
2005_footbagjam_frankfurt,open_freestyle,Open Freestyle,5,,,,MIRROR,POST1997,2005_footbagjam_frankfurt|open_freestyle|5
2005_footbagjam_frankfurt,open_freestyle,Open Freestyle,6,,,,MIRROR,POST1997,2005_footbagjam_frankfurt|open_freestyle|6
2005_footbagjam_frankfurt,open_freestyle,Open Freestyle,7,,,,MIRROR,POST1997,2005_footbagjam_frankfurt|open_freestyle|7
2005_footbagjam_frankfurt,single_net,Single Net,1,,,,MIRROR,POST1997,2005_footbagjam_frankfurt|single_net|1
2005_footbagjam_frankfurt,single_net,Single Net,2,,,,MIRROR,POST1997,2005_footbagjam_frankfurt|single_net|2
2005_footbagjam_frankfurt,single_net,Single Net,3,,,,MIRROR,POST1997,2005_footbagjam_frankfurt|single_net|3
2005_footbagjam_frankfurt,single_net,Single Net,4,,,,MIRROR,POST1997,2005_footbagjam_frankfurt|single_net|4
2005_footbagjam_frankfurt,single_net,Single Net,5,,,,MIRROR,POST1997,2005_footbagjam_frankfurt|single_net|5
2005_footbagjam_frankfurt,single_net,Single Net,7,,,,MIRROR,POST1997,2005_footbagjam_frankfurt|single_net|7
2005_footbagjam_gyor,open_freestyle,Open Freestyle,1,,,,MIRROR,POST1997,2005_footbagjam_gyor|open_freestyle|1
2005_footbagjam_gyor,open_freestyle,Open Freestyle,2,,,,MIRROR,POST1997,2005_footbagjam_gyor|open_freestyle|2
2005_footbagjam_gyor,open_freestyle,Open Freestyle,3,,,,MIRROR,POST1997,2005_footbagjam_gyor|open_freestyle|3
2005_footbagjam_gyor,open_freestyle,Open Freestyle,4,,,,MIRROR,POST1997,2005_footbagjam_gyor|open_freestyle|4
2005_footbagjam_gyor,open_shred_30,Open Shred 30,1,,,,MIRROR,POST1997,2005_footbagjam_gyor|open_shred_30|1
2005_footbagjam_gyor,open_shred_30,Open Shred 30,2,,,,MIRROR,POST1997,2005_footbagjam_gyor|open_shred_30|2
2005_footbagjam_gyor,open_shred_30,Open Shred 30,3,,,,MIRROR,POST1997,2005_footbagjam_gyor|open_shred_30|3
2005_footbagjam_gyor,sick_3,Sick 3,1,,,,MIRROR,POST1997,2005_footbagjam_gyor|sick_3|1
2005_footbagjam_gyor,sick_3,Sick 3,2,,,,MIRROR,POST1997,2005_footbagjam_gyor|sick_3|2
2005_footbagjam_gyor,sick_3,Sick 3,3,,,,MIRROR,POST1997,2005_footbagjam_gyor|sick_3|3
2005_footbagjam_gyor,sick_3,Sick 3,4,,,,MIRROR,POST1997,2005_footbagjam_gyor|sick_3|4
2005_footbagjam_zurich,open_doubles_net,Open Doubles Net,1,,,,MIRROR,POST1997,2005_footbagjam_zurich|open_doubles_net|1
2005_footbagjam_zurich,open_doubles_net,Open Doubles Net,2,,,,MIRROR,POST1997,2005_footbagjam_zurich|open_doubles_net|2
2005_footbagjam_zurich,open_doubles_net,Open Doubles Net,3,,,,MIRROR,POST1997,2005_footbagjam_zurich|open_doubles_net|3
2005_footbagjam_zurich,open_doubles_net,Open Doubles Net,4,,,,MIRROR,POST1997,2005_footbagjam_zurich|open_doubles_net|4
2005_footbagjam_zurich,open_doubles_net,Open Doubles Net,5,,,,MIRROR,POST1997,2005_footbagjam_zurich|open_doubles_net|5
2005_footbagjam_zurich,open_doubles_net,Open Doubles Net,6,,,,MIRROR,POST1997,2005_footbagjam_zurich|open_doubles_net|6
2005_footbagjam_zurich,open_doubles_net,Open Doubles Net,7,,,,MIRROR,POST1997,2005_footbagjam_zurich|open_doubles_net|7
2005_footbagjam_zurich,open_doubles_net,Open Doubles Net,8,,,,MIRROR,POST1997,2005_footbagjam_zurich|open_doubles_net|8
2005_footbagjam_zurich,open_doubles_net,Open Doubles Net,9,,,,MIRROR,POST1997,2005_footbagjam_zurich|open_doubles_net|9
2005_footbagjam_zurich,open_doubles_net,Open Doubles Net,10,,,,MIRROR,POST1997,2005_footbagjam_zurich|open_doubles_net|10
2005_footbagjam_zurich,open_doubles_net,Open Doubles Net,11,,,,MIRROR,POST1997,2005_footbagjam_zurich|open_doubles_net|11
2005_footbagjam_zurich,open_doubles_net,Open Doubles Net,12,,,,MIRROR,POST1997,2005_footbagjam_zurich|open_doubles_net|12
2005_footbagjam_zurich,open_doubles_net,Open Doubles Net,13,,,,MIRROR,POST1997,2005_footbagjam_zurich|open_doubles_net|13
2005_footbagjam_zurich,open_doubles_net,Open Doubles Net,14,,,,MIRROR,POST1997,2005_footbagjam_zurich|open_doubles_net|14
2005_footbagjam_zurich,open_singles_routines,Open Singles Routines,1,,,,MIRROR,POST1997,2005_footbagjam_zurich|open_singles_routines|1
2005_footbagjam_zurich,open_singles_routines,Open Singles Routines,2,,,,MIRROR,POST1997,2005_footbagjam_zurich|open_singles_routines|2
2005_footbagjam_zurich,open_singles_routines,Open Singles Routines,3,,,,MIRROR,POST1997,2005_footbagjam_zurich|open_singles_routines|3
2005_footbagjam_zurich,open_singles_routines,Open Singles Routines,4,,,,MIRROR,POST1997,2005_footbagjam_zurich|open_singles_routines|4
2005_footbagjam_zurich,open_singles_routines,Open Singles Routines,5,,,,MIRROR,POST1997,2005_footbagjam_zurich|open_singles_routines|5
2005_footbagjam_zurich,open_singles_routines,Open Singles Routines,6,,,,MIRROR,POST1997,2005_footbagjam_zurich|open_singles_routines|6
2005_footbagjam_zurich,open_singles_routines,Open Singles Routines,7,,,,MIRROR,POST1997,2005_footbagjam_zurich|open_singles_routines|7
2005_footbagjam_zurich,open_singles_routines,Open Singles Routines,8,,,,MIRROR,POST1997,2005_footbagjam_zurich|open_singles_routines|8
2005_footbagjam_zurich,open_singles_routines,Open Singles Routines,9,,,,MIRROR,POST1997,2005_footbagjam_zurich|open_singles_routines|9
2005_footbagjam_zurich,open_singles_routines,Open Singles Routines,17,,,,MIRROR,POST1997,2005_footbagjam_zurich|open_singles_routines|17
2005_footbagjam_zurich,open_singles_routines,Open Singles Routines,43,,,,MIRROR,POST1997,2005_footbagjam_zurich|open_singles_routines|43
2005_footbagjam_zurich,womens_singles_routines,Women's Singles Routines,1,,,,MIRROR,POST1997,2005_footbagjam_zurich|womens_singles_routines|1
2005_footbagjam_zurich,womens_singles_routines,Women's Singles Routines,2,,,,MIRROR,POST1997,2005_footbagjam_zurich|womens_singles_routines|2
2005_footbagjam_zurich,womens_singles_routines,Women's Singles Routines,3,,,,MIRROR,POST1997,2005_footbagjam_zurich|womens_singles_routines|3
2005_footbagjam_zurich,womens_singles_routines,Women's Singles Routines,4,,,,MIRROR,POST1997,2005_footbagjam_zurich|womens_singles_routines|4
2005_footbagjam_zurich,womens_singles_routines,Women's Singles Routines,5,,,,MIRROR,POST1997,2005_footbagjam_zurich|womens_singles_routines|5
2005_footbagjam_zurich,womens_singles_routines,Women's Singles Routines,6,,,,MIRROR,POST1997,2005_footbagjam_zurich|womens_singles_routines|6
2005_footbagjam_zurich,womens_singles_routines,Women's Singles Routines,7,,,,MIRROR,POST1997,2005_footbagjam_zurich|womens_singles_routines|7
2005_footbagjam_zurich,womens_singles_routines,Women's Singles Routines,8,,,,MIRROR,POST1997,2005_footbagjam_zurich|womens_singles_routines|8
2005_footbagjam_zurich,womens_singles_routines,Women's Singles Routines,9,,,,MIRROR,POST1997,2005_footbagjam_zurich|womens_singles_routines|9
2005_funtastik_summer,doubles_net_intermediate,Doubles Net- Intermediate,1,,,,MIRROR,POST1997,2005_funtastik_summer|doubles_net_intermediate|1
2005_funtastik_summer,doubles_net_intermediate,Doubles Net- Intermediate,3,,,,MIRROR,POST1997,2005_funtastik_summer|doubles_net_intermediate|3
2005_funtastik_summer,doubles_net_intermediate,Doubles Net- Intermediate,4,,,,MIRROR,POST1997,2005_funtastik_summer|doubles_net_intermediate|4
2005_funtastik_summer,doubles_net_novice,Doubles Net- Novice,1,,,,MIRROR,POST1997,2005_funtastik_summer|doubles_net_novice|1
2005_funtastik_summer,doubles_net_novice,Doubles Net- Novice,2,,,,MIRROR,POST1997,2005_funtastik_summer|doubles_net_novice|2
2005_funtastik_summer,doubles_net_novice,Doubles Net- Novice,3,,,,MIRROR,POST1997,2005_funtastik_summer|doubles_net_novice|3
2005_funtastik_summer,doubles_net_novice,Doubles Net- Novice,4,,,,MIRROR,POST1997,2005_funtastik_summer|doubles_net_novice|4
2005_funtastik_summer,freestyle_amateur,Freestyle-Amateur,1,,,,MIRROR,POST1997,2005_funtastik_summer|freestyle_amateur|1
2005_funtastik_summer,freestyle_amateur,Freestyle-Amateur,2,,,,MIRROR,POST1997,2005_funtastik_summer|freestyle_amateur|2
2005_funtastik_summer,freestyle_amateur,Freestyle-Amateur,3,,,,MIRROR,POST1997,2005_funtastik_summer|freestyle_amateur|3
2005_funtastik_summer,freestyle_novice,Freestyle ? Novice,1,,,,MIRROR,POST1997,2005_funtastik_summer|freestyle_novice|1
2005_funtastik_summer,freestyle_novice,Freestyle ? Novice,2,,,,MIRROR,POST1997,2005_funtastik_summer|freestyle_novice|2
2005_funtastik_summer,freestyle_novice,Freestyle ? Novice,3,,,,MIRROR,POST1997,2005_funtastik_summer|freestyle_novice|3
2005_funtastik_summer,golf_amateur,Golf -Amateur,1,,,,MIRROR,POST1997,2005_funtastik_summer|golf_amateur|1
2005_funtastik_summer,golf_amateur,Golf -Amateur,2,,,,MIRROR,POST1997,2005_funtastik_summer|golf_amateur|2
2005_funtastik_summer,golf_amateur,Golf -Amateur,3,,,,MIRROR,POST1997,2005_funtastik_summer|golf_amateur|3
2005_funtastik_summer,masters_singles_net,Master's Singles Net,1,,,,MIRROR,POST1997,2005_funtastik_summer|masters_singles_net|1
2005_funtastik_summer,masters_singles_net,Master's Singles Net,2,,,,MIRROR,POST1997,2005_funtastik_summer|masters_singles_net|2
2005_funtastik_summer,masters_singles_net,Master's Singles Net,3,,,,MIRROR,POST1997,2005_funtastik_summer|masters_singles_net|3
2005_funtastik_summer,masters_singles_net,Master's Singles Net,4,,,,MIRROR,POST1997,2005_funtastik_summer|masters_singles_net|4
2005_funtastik_summer,pro_doubles_net,Pro Doubles Net,1,,,,MIRROR,POST1997,2005_funtastik_summer|pro_doubles_net|1
2005_funtastik_summer,pro_doubles_net,Pro Doubles Net,2,,,,MIRROR,POST1997,2005_funtastik_summer|pro_doubles_net|2
2005_funtastik_summer,pro_doubles_net,Pro Doubles Net,3,,,,MIRROR,POST1997,2005_funtastik_summer|pro_doubles_net|3
2005_funtastik_summer,pro_doubles_net,Pro Doubles Net,4,,,,MIRROR,POST1997,2005_funtastik_summer|pro_doubles_net|4
2005_funtastik_summer,pro_freestyle_single,Pro Freestyle- Single,1,,,,MIRROR,POST1997,2005_funtastik_summer|pro_freestyle_single|1
2005_funtastik_summer,pro_freestyle_single,Pro Freestyle- Single,2,,,,MIRROR,POST1997,2005_funtastik_summer|pro_freestyle_single|2
2005_funtastik_summer,pro_freestyle_single,Pro Freestyle- Single,3,,,,MIRROR,POST1997,2005_funtastik_summer|pro_freestyle_single|3
2005_funtastik_summer,pro_freestyle_single,Pro Freestyle- Single,4,,,,MIRROR,POST1997,2005_funtastik_summer|pro_freestyle_single|4
2005_funtastik_summer,pro_freestyle_single,Pro Freestyle- Single,5,,,,MIRROR,POST1997,2005_funtastik_summer|pro_freestyle_single|5
2005_funtastik_summer,pro_golf,Pro Golf,1,,,,MIRROR,POST1997,2005_funtastik_summer|pro_golf|1
2005_funtastik_summer,pro_golf,Pro Golf,2,,,,MIRROR,POST1997,2005_funtastik_summer|pro_golf|2
2005_funtastik_summer,pro_golf,Pro Golf,3,,,,MIRROR,POST1997,2005_funtastik_summer|pro_golf|3
2005_funtastik_summer,pro_golf,Pro Golf,4,,,,MIRROR,POST1997,2005_funtastik_summer|pro_golf|4
2005_funtastik_summer,pro_single_net,Pro Single Net,1,,,,MIRROR,POST1997,2005_funtastik_summer|pro_single_net|1
2005_funtastik_summer,pro_single_net,Pro Single Net,2,,,,MIRROR,POST1997,2005_funtastik_summer|pro_single_net|2
